NAME,DATE,HOUR,VMX0,LAT,LON,MSLP,ID,DELV12,DELV24,DELV36,DELV48,PER,SHRD,D200,RHLO,PX30,SDBT,POT,OHC,TPW,PC2,U200,TPWC,AVBT,RSST
MARI,110909,6,40,13.9,-55.2,1003,AL142011,9999,9999,5,10,0,18.2,68,69,62,25.8,-106,67,0,-42,-2.3,62.7,-351,29.1
MARI,110910,12,45,16.9,-61.1,1005,AL142011,0,5,5,5,9999,15.7,20,63,14,14,-103,71,0,127,-1.5,59.7,56,29.2
MARI,110910,18,45,17.8,-62,1005,AL142011,5,5,5,5,9999,12.6,86,67,29,27.3,-100,63,0,72,-0.8,60.4,-111,29.1
MARI,110911,0,45,18.3,-62.7,1005,AL142011,5,5,5,0,0,19.7,83,64,47,27.6,-99,62,15,-3,-0.7,62.7,-328,29.1
MARI,110911,6,50,18.7,-63.4,1004,AL142011,0,0,0,-5,5,24.7,25,63,58,23,-95,63,0,-71,4.7,61.4,-502,29.1
MARI,110911,12,50,19.1,-64.1,1004,AL142011,0,0,-5,-5,5,22.3,66,68,63,20.2,-99,60,0,-57,9.5,58.8,-470,29.2
MARI,110911,18,50,19.6,-64.7,1005,AL142011,0,0,-5,-5,0,17.8,63,70,46,27.8,-97,58,0,-33,6.4,60.6,-375,29.2
MARI,110912,0,50,20,-65.3,1005,AL142011,0,-5,-5,-5,0,28.4,38,71,45,28.4,-99,58,0,-14,11.6,56.8,-338,29.2
MARI,110912,6,50,20.4,-66.1,1005,AL142011,0,-5,-5,0,0,32.8,42,73,29,22.4,-102,60,15,72,12.9,59.4,-144,29.3
MARI,110912,12,50,20.6,-66.9,1006,AL142011,-5,-5,-5,0,0,24.8,36,71,19,17.3,-103,55,0,135,7.7,58.2,2,29.3
MARI,110912,18,50,20.8,-67.1,1006,AL142011,-5,-5,0,5,0,21,69,71,26,32.8,-101,55,0,78,6.4,58.8,-140,29.3
MARI,110913,0,45,21,-67.3,1006,AL142011,0,0,5,15,-5,13.5,63,71,38,34.6,-107,59,0,23,3.3,59.6,-265,29.3
MARI,110913,6,45,21.3,-67.5,1006,AL142011,0,5,10,15,-5,19.2,45,73,40,28.4,-107,61,15,24,11.5,59.9,-217,29.3
MARI,110913,12,45,21.7,-67.7,1006,AL142011,0,5,15,15,0,21,46,72,34,23.5,-105,65,58,47,10.2,59.3,-204,29.3
MARI,110913,18,45,22.3,-68,1005,AL142011,5,10,15,20,0,15.7,59,74,49,24.6,-100,74,0,31,6.5,58.9,-271,29.2
MARI,110914,0,45,23.1,-68.5,1004,AL142011,5,15,15,25,0,6.4,95,72,54,26.3,-98,83,15,-11,5.2,59.5,-351,29.1
MARI,110914,6,50,23.9,-69,1001,AL142011,5,10,15,20,5,9.8,86,71,44,28.6,-94,60,0,35,8.3,60.6,-270,29.1
MARI,110914,12,50,24.7,-69.3,1001,AL142011,10,10,20,15,5,9.5,96,70,53,26.1,-94,36,0,2,8,57,-336,29.2
MARI,110914,18,55,25.8,-69.3,1000,AL142011,5,10,15,5,5,14.5,116,75,63,22.3,-84,28,0,-7,5.3,60.2,-353,29
MARI,110915,0,60,27.2,-68.9,999,AL142011,0,10,5,9999,10,12.2,108,70,73,19.4,-69,23,0,-67,9,58.2,-515,28.3
MARI,110915,6,60,28.8,-68.4,995,AL142011,5,10,0,9999,5,13.4,109,72,72,16.2,-49,1,0,-88,10,61.2,-555,27.3
MARI,110915,12,60,30.9,-67.8,991,AL142011,10,5,9999,9999,0,10.6,106,71,67,14.6,-48,2,0,-44,14.9,61.1,-438,27.1
MARI,110915,18,65,33.7,-66.9,987,AL142011,5,-5,9999,9999,5,22.5,157,71,80,9.8,-57,18,0,-88,18.3,62,-532,27.7
MARI,110916,0,70,36.8,-64.8,984,AL142011,-5,9999,9999,9999,10,27.9,153,67,77,9.5,-56,28,206,-73,25.2,60,-541,27.7
MARI,110916,6,70,39.8,-62.1,983,AL142011,-10,9999,9999,9999,5,37.2,104,71,65,11.9,-12,0,516,-26,41.5,56.8,-436,25.7
MARI,110916,12,65,42.9,-58.2,983,AL142011,9999,9999,9999,9999,-5,40.8,94,68,31,18.8,54,0,641,80,43.4,47.8,-149,20.5
MARI,110916,18,60,46.7,-53.9,983,AL142011,9999,9999,9999,9999,-10,41.6,79,65,0,10.4,60,0,997,152,52.4,43.3,25,14.7
NATE,110907,18,40,20.3,-92.6,1004,AL152011,10,25,15,5,9999,11.9,55,63,51,21.3,-126,47,71,46,-7.2,64.6,-195,29.8
NATE,110908,0,45,20.2,-92.5,1003,AL152011,10,20,5,0,9999,9.3,55,62,33,19.4,-119,42,95,64,-6,64.6,-126,29.8
NATE,110908,6,50,20.1,-92.4,1000,AL152011,15,5,-5,-5,10,12.1,57,60,37,20.4,-102,43,106,90,-9.6,61.3,-106,29.7
NATE,110908,12,55,19.9,-92.3,997,AL152011,10,-5,-10,-5,10,13.1,33,64,29,27.7,-99,43,0,69,-9.6,61.2,-200,29.7
NATE,110908,18,65,19.7,-92.3,995,AL152011,-10,-20,-20,-10,15,10,25,61,39,26.8,-93,42,0,32,-6.4,58.8,-290,29.6
NATE,110909,0,65,19.7,-92.1,994,AL152011,-15,-20,-15,-10,10,6.8,27,61,50,12.3,-98,28,0,-13,-5.8,59.6,-407,29.6
NATE,110909,6,55,19.9,-92.2,998,AL152011,-10,-10,0,-5,-10,3.4,49,60,30,14.7,-103,28,0,34,-3.1,58.9,-299,29.7
NATE,110909,12,50,20,-92.4,999,AL152011,-5,0,5,-10,-15,8.1,37,59,37,16.9,-96,27,150,46,-1.8,61.7,-312,29.7
NATE,110909,18,45,20,-92.7,999,AL152011,0,10,5,-10,-10,7.6,29,57,53,15.8,-117,24,71,78,-3.6,59.1,-232,29.7
NATE,110910,0,45,20,-93,1000,AL152011,5,10,-5,9999,-5,3,1,58,54,14.4,-111,15,434,61,-2.4,61.1,-243,29.2
NATE,110910,6,45,20,-93.4,1000,AL152011,10,5,-10,9999,0,2.1,31,63,41,10.1,-102,15,279,82,-1.8,59.7,-172,29.3
NATE,110910,12,50,20.1,-93.8,1000,AL152011,5,-10,9999,9999,5,6.9,12,62,44,13.9,-99,15,468,80,0.8,60.5,-172,29.4
NATE,110910,18,55,20.1,-94.2,1000,AL152011,-5,-20,9999,9999,10,8.1,28,60,52,23.1,-109,16,166,8,-2.2,59.5,-320,29.4
NATE,110911,0,55,20.1,-94.7,1000,AL152011,-15,9999,9999,9999,5,10.4,27,63,56,13.8,-106,18,252,-4,-2.6,59.3,-333,29.4
NATE,110911,6,50,20,-95.4,1003,AL152011,-15,9999,9999,9999,-5,11.2,12,65,22,13.1,-117,25,292,50,-1.8,57.1,-250,29.4
NATE,110911,12,40,20.3,-96.4,1005,AL152011,9999,9999,9999,9999,-15,10.9,-4,64,11,12,-127,40,252,145,-2.5,57.5,-23,29.4
NATE,110911,18,35,20.5,-97.2,1009,AL152011,9999,9999,9999,9999,9999,8.8,-36,66,3,9.5,-127,36,471,167,-4.2,57.8,23,29.5
OPHE,110920,18,30,12.2,-38.6,1007,AL162011,15,20,25,20,9999,11.1,46,69,67,14.6,-105,25,0,-41,-0.6,62.4,-357,28
OPHE,110921,0,40,12.5,-39.7,1005,AL162011,10,10,15,5,9999,14.2,57,68,52,22.9,-96,29,0,-11,-1.9,62.2,-239,27.9
OPHE,110921,6,45,12.7,-41.1,1004,AL162011,5,10,5,-5,15,19.3,56,68,26,16.2,-92,29,44,60,1.4,62.3,-69,28
OPHE,110921,12,50,12.9,-42.6,999,AL162011,0,5,-5,-5,10,15.8,51,66,40,27.1,-90,32,58,31,1.4,60.7,-199,28.1
OPHE,110921,18,50,13.1,-44.1,999,AL162011,5,0,-10,0,5,8.1,69,67,33,26.9,-87,34,0,57,0.1,61.2,-130,28.1
OPHE,110922,0,50,13.3,-45.2,998,AL162011,5,-5,-5,-5,0,17.8,69,68,54,21.5,-88,27,0,-45,1.6,59.6,-425,28.1
OPHE,110922,6,55,13.5,-46.3,993,AL162011,-5,-15,-5,-10,5,16.2,73,74,48,20.7,-83,37,0,-9,1.5,59.1,-328,28
OPHE,110922,12,55,13.7,-47.3,993,AL162011,-10,-10,-10,-10,5,21.1,75,73,28,22.7,-83,44,0,73,-0.3,58.2,-137,28
OPHE,110922,18,50,13.9,-48.3,997,AL162011,-10,0,-5,-10,-5,22.6,74,77,13,14.5,-88,49,0,133,-0.1,56.7,7,28.1
OPHE,110923,0,45,14.1,-49.4,1000,AL162011,0,0,0,-5,-10,25.9,30,76,0,6,-96,49,0,184,1.9,56.5,117,28.3
OPHE,110923,6,40,14.4,-50.5,1003,AL162011,10,5,0,-5,-10,25.5,52,77,0,7.8,-104,46,0,198,3,56.3,111,28.4
OPHE,110923,12,45,14.7,-51.7,1003,AL162011,0,0,-5,9999,0,20,43,76,3,11.1,-102,50,0,197,1.3,56.8,125,28.6
OPHE,110923,18,50,15.2,-52.9,1001,AL162011,-5,-10,-15,9999,10,20.8,59,74,46,27.6,-95,55,0,-22,6.8,59.5,-425,28.5
OPHE,110924,0,45,15.8,-54,1004,AL162011,0,-5,9999,9999,0,22.3,34,70,52,24.8,-101,51,15,35,5.9,58,-237,28.7
OPHE,110924,6,45,16.5,-54.8,1005,AL162011,-5,-10,9999,9999,-5,27.2,34,70,34,16.9,-96,54,15,127,8.9,57.2,-32,28.6
OPHE,110924,12,45,17.2,-55.9,1005,AL162011,-5,9999,9999,9999,0,25.3,34,70,34,25.4,-96,49,0,86,12.3,56.8,-163,28.6
OPHE,110924,18,40,17.6,-57,1007,AL162011,-5,9999,9999,9999,-5,18.9,61,71,54,22.3,-100,53,0,3,9.9,60.1,-331,28.6
OPHE,110925,0,40,17.9,-58,1008,AL162011,9999,9999,9999,9999,-5,22.4,29,69,25,23.2,-97,50,0,81,9.2,57.9,-148,28.6
OPHE,110925,6,35,18.2,-59,1008,AL162011,9999,9999,9999,9999,-5,28,17,68,3,7.3,-102,56,0,217,15.1,55.9,149,28.6
OPHE,110927,12,25,17.8,-59.3,1010,AL162011,5,15,25,30,9999,8.1,24,64,76,15.4,-123,51,0,-79,3.4,56.9,-561,28.7
OPHE,110927,18,25,18,-59.4,1009,AL162011,15,20,30,40,9999,10.4,52,63,99,9.2,-120,48,15,-105,4.1,60.2,-538,28.6
OPHE,110928,0,30,18.1,-59.5,1009,AL162011,10,20,25,40,5,8.8,40,63,76,9,-113,53,0,-89,5.7,58.6,-547,28.6
OPHE,110928,6,40,18.2,-59.6,1005,AL162011,5,15,25,45,15,14.4,0,62,59,23.3,-105,52,57,-5,9.4,58.7,-370,28.6
OPHE,110928,12,40,18.4,-59.8,1001,AL162011,10,15,30,55,10,14.6,7,62,52,26.5,-104,51,184,8,8.5,57.8,-301,28.6
OPHE,110928,18,45,18.7,-60.1,1001,AL162011,10,20,40,55,5,19.9,23,64,57,21.4,-99,50,170,20,11.7,59.3,-277,28.6
OPHE,110929,0,50,19.1,-60.5,995,AL162011,5,20,45,55,10,19.9,27,66,49,24.7,-93,52,0,34,13.7,58.1,-252,28.6
OPHE,110929,6,55,19.6,-60.9,995,AL162011,10,30,45,50,10,26.3,22,68,27,27.5,-88,48,0,87,18.2,56.1,-122,28.5
OPHE,110929,12,55,20.2,-61.4,991,AL162011,15,40,50,50,5,16.6,21,67,63,15.2,-85,46,162,-43,13.6,59,-527,28.4
OPHE,110929,18,65,21,-61.9,987,AL162011,20,35,40,45,10,14.4,32,67,88,9.2,-74,54,0,-84,14.5,58.6,-544,28.4
OPHE,110930,0,70,21.6,-62.3,982,AL162011,25,35,35,50,15,15.1,38,69,71,11.8,-68,58,0,-75,13,59.6,-527,28.4
OPHE,110930,6,85,22.4,-62.7,971,AL162011,15,20,25,25,20,20.5,22,67,91,7.6,-54,56,42,-77,18.7,62,-615,28.3
OPHE,110930,12,95,23.4,-63,966,AL162011,10,10,25,10,25,14.2,32,66,91,8.9,-40,54,266,-84,21.2,57.7,-583,28.1
OPHE,110930,18,100,24.6,-63.3,959,AL162011,5,10,10,-10,15,16.8,30,66,92,6.9,-26,44,242,-87,15.1,59.2,-599,27.8
OPHE,111001,0,105,25.9,-63.3,955,AL162011,0,15,0,-35,10,14.4,59,66,81,11.5,-20,23,127,-43,13.6,58.6,-524,27.8
OPHE,111001,6,105,27.3,-63.2,951,AL162011,5,5,-15,-45,5,11.6,45,65,65,11.9,-25,26,286,-29,13.5,61.6,-475,27.8
OPHE,111001,12,105,28.9,-63.1,948,AL162011,15,0,-35,9999,0,5.9,71,67,71,11.6,-31,37,116,-38,12.6,59.5,-504,28
OPHE,111001,18,110,30.7,-62.9,946,AL162011,0,-20,-50,9999,5,9.4,72,67,89,12.9,-28,26,30,-53,15.7,60,-522,28.2
OPHE,111002,0,120,32.8,-62.5,940,AL162011,-15,-50,9999,9999,15,14.4,98,67,95,10,-11,9,0,-101,17.8,62.5,-603,27.9
OPHE,111002,6,110,35,-62.1,945,AL162011,-20,-50,9999,9999,0,12.1,117,71,79,12.2,-10,9,0,-77,17.2,62.9,-551,27.2
OPHE,111002,12,105,37.4,-61.6,951,AL162011,-35,9999,9999,9999,-15,15.4,127,70,78,14,4,9,84,-68,19.3,58.4,-532,26.4
OPHE,111002,18,90,40.1,-60.8,960,AL162011,-30,9999,9999,9999,-20,23.1,122,68,96,5.3,51,0,217,-97,18.1,51.8,-581,23.1
OPHE,111003,0,70,42.8,-59.6,972,AL162011,9999,9999,9999,9999,-35,28.7,94,68,62,17.6,70,0,389,17,22.8,53.7,-279,17.2
OPHE,111003,6,60,45.4,-57.6,980,AL162011,9999,9999,9999,9999,-30,32.3,41,67,27,19.7,60,0,719,105,43.6,49.3,-72,13.6
PHIL,110924,6,30,11,-24.7,1007,AL172011,5,10,15,15,9999,8.7,-17,66,66,22.9,-110,32,305,37,-7.3,57.7,-376,28.3
PHIL,110924,12,35,11.1,-26.1,1006,AL172011,0,5,10,15,9999,11.3,-5,65,57,24.2,-100,22,115,30,-10.6,58.7,-332,28.2
PHIL,110924,18,35,11.2,-27.3,1006,AL172011,5,10,10,15,5,7.9,-3,66,62,20.1,-97,15,15,12,-9.5,59.3,-353,28.1
PHIL,110925,0,35,11.5,-28.4,1006,AL172011,5,10,15,10,0,9.6,17,65,22,20.3,-99,17,88,59,-5.8,59.9,-254,28.1
PHIL,110925,6,40,12.1,-29.4,1006,AL172011,5,5,10,5,5,9.5,26,65,41,25.8,-97,20,30,23,-4,60.1,-314,28.1
PHIL,110925,12,40,12.7,-30.3,1006,AL172011,5,10,5,0,5,5.9,29,63,56,18.6,-97,19,222,2,-0.9,58.9,-402,28.2
PHIL,110925,18,45,13.2,-31.2,1005,AL172011,0,5,0,-10,5,8.2,45,62,54,21.6,-90,15,129,-9,4.4,58.9,-437,28.1
PHIL,110926,0,45,13.8,-32.1,1005,AL172011,5,0,-5,-15,5,6.2,17,67,34,21.3,-89,17,198,34,3.4,57.8,-299,28
PHIL,110926,6,45,14.4,-33,1004,AL172011,5,0,-10,-15,0,16.2,31,68,53,21.5,-83,20,173,-23,9.5,60,-446,27.7
PHIL,110926,12,50,14.9,-33.6,1003,AL172011,-5,-10,-20,-15,5,15.6,35,65,82,11.1,-77,20,291,-57,11.9,57.2,-511,27.5
PHIL,110926,18,50,15.3,-34.1,1003,AL172011,-5,-15,-20,-10,5,7.7,45,67,61,22.1,-75,20,442,-49,13.4,59.8,-473,27.4
PHIL,110927,0,45,15.4,-34.4,1004,AL172011,-5,-15,-10,-5,-5,15.1,45,67,68,21.3,-77,17,258,-59,16,59.2,-492,27.3
PHIL,110927,6,45,15.5,-34.7,1004,AL172011,-10,-15,-5,0,-5,14.1,45,70,55,26.9,-79,17,177,-25,16.1,58,-396,27.3
PHIL,110927,12,40,15.6,-35.2,1005,AL172011,-10,-5,0,5,-5,19.7,38,69,12,15.3,-82,19,125,118,17.4,57.3,-60,27.3
PHIL,110927,18,35,15.7,-35.8,1006,AL172011,-5,5,10,10,-10,20.6,21,69,2,9.2,-85,21,236,175,14.1,56.1,72,27.2
PHIL,110928,0,30,15.8,-36.6,1007,AL172011,5,10,15,10,-10,25.1,2,67,6,10.8,-90,22,30,181,12.8,55,74,27.2
PHIL,110928,6,30,16,-37.4,1007,AL172011,10,15,15,10,-5,21.4,6,70,31,34,-92,22,60,107,12,53.5,-126,27.2
PHIL,110928,12,35,16.2,-38.4,1006,AL172011,5,10,5,10,5,23.6,10,70,30,27.7,-85,22,0,136,10.4,54,-47,27.1
PHIL,110928,18,40,16.6,-39.4,1005,AL172011,5,5,0,5,10,25.2,12,66,37,29.4,-79,26,131,107,9.6,54.9,-97,27.1
PHIL,110929,0,40,17.1,-40.5,1005,AL172011,5,0,5,10,5,25.4,23,64,54,29.3,-76,20,236,9,8.8,55.7,-369,27
PHIL,110929,6,45,17.8,-41.5,1004,AL172011,0,-5,0,10,5,18.5,-5,64,54,32.8,-74,28,499,13,8.4,53.9,-361,27.1
PHIL,110929,12,45,18.7,-42.3,1004,AL172011,-5,0,5,15,5,12.6,5,62,42,27.1,-78,31,601,47,9.9,54.1,-287,27.2
PHIL,110929,18,45,19.7,-43,1005,AL172011,-5,0,10,15,0,6,20,60,50,23.6,-78,33,511,10,6.1,55,-362,27.2
PHIL,110930,0,40,20.7,-43.6,1007,AL172011,5,10,20,20,-5,5.9,0,61,49,16.1,-82,38,71,3,4.1,54,-369,27.2
PHIL,110930,6,40,21.7,-44.2,1007,AL172011,5,15,20,10,-5,11.3,-9,57,59,20.5,-85,32,88,10,7.6,54,-400,27.3
PHIL,110930,12,45,22.5,-44.8,1006,AL172011,5,15,15,-5,5,13.9,14,55,44,21.6,-82,27,204,31,6.7,53.1,-320,27.4
PHIL,110930,18,45,23.2,-45.6,1005,AL172011,10,15,5,-5,5,12.7,-9,56,61,25.1,-84,30,103,0,10.7,55,-405,27.6
PHIL,111001,0,50,23.8,-46.3,1003,AL172011,10,10,-10,-5,5,23.7,-15,56,61,26.6,-90,30,279,-6,9.1,56.3,-397,28.1
PHIL,111001,6,55,24.1,-47,999,AL172011,5,-5,-15,-5,10,30.3,6,55,63,21.9,-85,37,241,-58,8.5,54.1,-514,28.1
PHIL,111001,12,60,24.4,-47.6,997,AL172011,0,-20,-15,-5,10,38.3,7,52,58,28.5,-82,44,153,-10,8.5,52.9,-326,28.1
PHIL,111001,18,60,24.8,-48.4,995,AL172011,-10,-20,-10,0,5,36.5,17,52,62,24.1,-82,43,46,-50,4.7,51.8,-472,28.2
PHIL,111002,0,60,25.2,-49.3,993,AL172011,-20,-15,-5,5,0,34.4,-6,56,66,19,-84,27,30,-72,4.3,51.5,-542,28.2
PHIL,111002,6,50,25.8,-50.3,998,AL172011,-10,0,10,15,-10,40.5,-31,57,44,30.7,-96,25,242,21,3.6,53.8,-291,28.2
PHIL,111002,12,40,26.2,-51.2,1004,AL172011,5,15,25,20,-20,43.6,-11,62,0,8.2,-106,26,261,162,-3.5,53.6,58,28.2
PHIL,111002,18,40,26.3,-52.3,1004,AL172011,10,20,25,20,-10,42,-11,58,40,34.7,-107,30,447,19,-2.4,54.7,-317,28.2
PHIL,111003,0,45,26.2,-53.2,1004,AL172011,10,20,15,15,5,37.9,-9,57,35,34.6,-102,22,606,52,-7,48.9,-245,28.2
PHIL,111003,6,50,25.6,-54,1001,AL172011,10,15,10,10,10,31.2,-16,57,77,16.5,-97,29,505,-90,-9.1,51.1,-603,28.2
PHIL,111003,12,55,24.9,-54.8,998,AL172011,10,5,5,0,10,30.3,-36,55,77,10.7,-93,29,809,-55,-6.2,45.7,-547,28.2
PHIL,111003,18,60,24.3,-55.6,995,AL172011,5,0,0,-5,10,22.3,-28,55,67,18.5,-88,11,727,-44,-7,49.6,-514,28.2
PHIL,111004,0,65,23.8,-56.6,992,AL172011,-5,-5,-10,-5,10,22.3,-33,55,69,18.6,-82,38,790,-8,-3.7,48.8,-417,28.2
PHIL,111004,6,65,23.7,-57.7,992,AL172011,-5,-5,-10,0,5,21.2,-38,58,40,22.2,-83,49,474,53,-4.7,48.6,-299,28.2
PHIL,111004,12,60,23.8,-58.7,993,AL172011,0,-5,0,10,-5,29,-16,61,42,22.2,-88,40,538,61,-1.5,51.4,-296,28.2
PHIL,111004,18,60,24,-59.6,994,AL172011,0,-5,5,20,-5,25.1,-7,58,38,27.5,-87,37,710,50,-0.9,51.3,-294,28.2
PHIL,111005,0,60,24.3,-60.2,994,AL172011,-5,0,10,20,0,21.9,-25,60,45,28.3,-86,21,799,26,0.8,52,-348,28.2
PHIL,111005,6,60,24.7,-60.7,994,AL172011,-5,5,20,20,0,17.4,-31,58,47,26,-86,23,782,54,2.1,50.4,-302,28.1
PHIL,111005,12,55,25.2,-61,995,AL172011,5,15,25,25,-5,14,13,59,38,28.7,-95,22,311,66,7.8,52.5,-259,28.1
PHIL,111005,18,55,25.5,-61.1,995,AL172011,10,25,25,15,-5,12.1,19,61,57,17.8,-93,18,87,-21,15.9,54.8,-472,28
PHIL,111006,0,60,25.9,-61.1,992,AL172011,10,20,20,5,5,9.9,10,61,54,18.6,-88,14,134,16,15.5,55.6,-395,28
PHIL,111006,6,65,26.5,-61,987,AL172011,15,15,5,-5,10,14.3,2,59,54,18.5,-84,12,412,14,16.2,56.9,-413,28
PHIL,111006,12,70,27.4,-60.4,983,AL172011,10,10,-5,-10,10,13.4,43,60,74,11.8,-82,8,116,-41,21.9,57.4,-533,28.1
PHIL,111006,18,80,28.2,-59.7,977,AL172011,0,-10,-20,9999,15,27.1,65,63,79,10,-75,8,58,-93,26,56.2,-570,28.3
PHIL,111007,0,80,28.7,-58.8,976,AL172011,0,-15,-20,9999,10,31.9,70,63,77,10.1,-61,14,83,-92,33.7,52.1,-563,28.3
PHIL,111007,6,80,29,-57.7,976,AL172011,-10,-20,9999,9999,0,32.7,47,65,56,18.1,-63,20,83,-41,33.4,52.2,-456,28.4
PHIL,111007,12,80,29.3,-56.5,977,AL172011,-15,-20,9999,9999,0,35.3,31,66,53,23.7,-63,18,98,-24,33.7,55.2,-436,28.4
PHIL,111007,18,70,29.7,-55.1,981,AL172011,-10,9999,9999,9999,-10,43.3,19,63,27,23.1,-74,14,135,89,36.3,52.7,-117,28.4
PHIL,111008,0,65,30.1,-53.5,986,AL172011,-5,9999,9999,9999,-15,43.4,11,65,36,30.6,-65,10,520,64,40.6,50.1,-205,27.8
PHIL,111008,6,60,30.9,-51.4,987,AL172011,9999,9999,9999,9999,-10,44.8,46,63,47,34.5,-64,10,750,43,42.5,46.7,-267,27.3
PHIL,111008,12,60,32.3,-48.7,987,AL172011,9999,9999,9999,9999,-5,40.7,60,63,64,21.5,-48,0,985,-30,41.2,41.2,-457,26.3
RINA,111023,6,25,14.2,-81.4,1006,AL182011,5,15,40,65,9999,18.7,26,76,41,28.7,-147,46,0,41,-9.8,55.6,-230,29.5
RINA,111023,12,25,14.8,-81.5,1006,AL182011,10,25,50,70,9999,15.7,-9,77,41,29.3,-150,57,0,39,-9.5,57.1,-269,29.5
RINA,111023,18,30,15.5,-81.7,1005,AL182011,10,35,60,70,5,11.3,15,76,49,27.2,-141,69,0,32,-6.5,58.6,-276,29.6
RINA,111024,0,35,16,-81.9,1004,AL182011,15,40,60,65,10,13,33,74,43,25.4,-137,76,0,19,-8.3,60,-307,29.7
RINA,111024,6,40,16.5,-82.2,1003,AL182011,25,50,60,60,10,13.7,42,72,56,21.4,-136,74,0,-22,-4.9,60,-417,29.7
RINA,111024,12,50,16.9,-82.6,1001,AL182011,25,45,50,35,15,13.8,39,70,73,15.4,-130,68,0,-96,-2.7,59.6,-615,29.7
RINA,111024,18,65,17.1,-83,991,AL182011,25,35,35,15,25,20.1,31,71,92,7.8,-111,66,0,-91,-2.7,59.1,-613,29.7
RINA,111025,0,75,17.2,-83.2,982,AL182011,20,25,10,5,25,17,16,69,81,8.9,-103,65,0,-105,-4.1,60.4,-635,29.7
RINA,111025,6,90,17.3,-83.5,976,AL182011,10,10,-10,-25,25,17.4,30,68,97,4.8,-92,64,0,-133,-3.8,61.8,-700,29.7
RINA,111025,12,95,17.3,-83.8,972,AL182011,5,-10,-15,-35,20,11.1,57,69,98,6.2,-88,63,0,-129,-2.7,62.5,-666,29.7
RINA,111025,18,100,17.3,-84.2,971,AL182011,0,-20,-35,-40,10,4.1,85,75,99,4.7,-77,62,0,-117,-5.9,55.2,-653,29.8
RINA,111026,0,100,17.4,-84.6,966,AL182011,-15,-20,-40,-45,5,14.2,49,71,98,6.1,-80,70,0,-94,-5.9,56.7,-634,29.9
RINA,111026,6,100,17.5,-85,969,AL182011,-20,-35,-40,-50,0,10.8,26,70,88,7.4,-80,74,0,-72,-1.2,57.8,-612,29.8
RINA,111026,12,85,17.7,-85.4,973,AL182011,-5,-25,-30,-45,-15,14.8,12,75,84,8.2,-97,82,0,-69,0,59,-595,29.7
RINA,111026,18,80,18,-85.8,976,AL182011,-15,-20,-30,9999,-20,10.5,3,74,80,8.9,-92,88,95,-64,0.2,62.3,-575,29.6
RINA,111027,0,80,18.3,-86.3,978,AL182011,-20,-25,-40,9999,-5,13.7,15,75,91,7.7,-90,80,23,-85,-2.4,57.5,-654,29.5
RINA,111027,6,65,18.6,-86.7,987,AL182011,-5,-15,9999,9999,-15,12,25,75,68,10.5,-105,73,95,-22,-2.4,54.3,-499,29.3
RINA,111027,12,60,19,-86.9,988,AL182011,-5,-20,9999,9999,-20,21.1,24,72,30,23.3,-110,68,95,78,3.3,52.1,-223,29.2
RINA,111027,18,60,19.5,-87.1,991,AL182011,-10,9999,9999,9999,-5,24.8,59,71,55,22.6,-99,53,84,-6,3.3,56.3,-482,29
RINA,111028,0,55,20.2,-87.2,996,AL182011,-15,9999,9999,9999,-5,33.7,61,70,23,30.9,-97,42,287,88,1,56.8,-208,28.7
RINA,111028,6,50,20.9,-87.1,998,AL182011,9999,9999,9999,9999,-10,26.7,68,70,45,29.4,-105,29,106,23,6.5,53.6,-350,28.5
RINA,111028,12,40,21.4,-86.9,1002,AL182011,9999,9999,9999,9999,-15,31.8,65,69,10,13,-114,22,490,186,13.3,51.3,72,28.4
SEAN,111108,6,40,27.7,-69.8,1001,AL192011,5,10,15,15,9999,31.4,-3,58,38,19,-81,13,876,114,28.2,44.1,-109,26.7
SEAN,111108,12,45,27.8,-70,1000,AL192011,0,10,10,10,9999,22.6,-12,58,31,21.2,-77,8,680,81,22.2,46,-173,26.6
SEAN,111108,18,45,27.8,-70,999,AL192011,5,10,10,10,5,16.4,-12,61,41,18.4,-74,8,620,63,21.4,48.8,-219,26.6
SEAN,111109,0,45,27.8,-70.1,999,AL192011,10,10,10,10,0,16.4,-32,65,43,19.8,-72,5,577,87,22.7,46.7,-171,26.6
SEAN,111109,6,50,27.8,-70.2,996,AL192011,5,5,5,0,5,21.5,-17,65,38,21.5,-67,4,508,92,24.3,49.1,-159,26.6
SEAN,111109,12,55,27.9,-70.4,994,AL192011,0,0,0,-10,10,22.5,-31,66,49,22.5,-60,0,412,59,23.1,51.3,-256,26.5
SEAN,111109,18,55,28.3,-70.6,991,AL192011,0,0,-5,-15,5,16.5,-22,67,62,18.5,-55,0,628,15,23.4,51.2,-354,26.3
SEAN,111110,0,55,29,-70.7,987,AL192011,0,0,-10,9999,0,15.8,-23,67,46,16.6,-51,0,682,36,25.6,52.1,-259,25.9
SEAN,111110,6,55,29.7,-70.9,984,AL192011,0,-5,-15,9999,0,15.7,-46,69,31,16.5,-45,0,678,52,23.9,53,-265,25.5
SEAN,111110,12,55,30.2,-70.7,982,AL192011,0,-10,9999,9999,0,14.7,-53,70,35,17,-42,0,650,51,24.3,51.6,-259,25.2
SEAN,111110,18,55,30.5,-70,983,AL192011,-5,-15,9999,9999,0,15.8,-19,66,26,16.4,-40,0,564,102,30.4,51.9,-167,25.2
