"","lat","lon","City","State","County","Country","Year","Precipitation"
"8522",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1999",1648.67256967697
"8523",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2000",1804.58483852336
"8524",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2001",1960.49710736975
"8525",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2002",2116.40937621615
"8526",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2003",2272.32164506254
"8527",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2004",2428.23391390894
"8528",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2005",2584.14618275533
"8529",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2006",2740.05845160172
"8530",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2007",2895.97072044812
"8531",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2008",3051.88298929451
"8532",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2009",3207.7952581409
"8533",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2010",3363.7075269873
"8534",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2011",3519.61979583369
"8535",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2012",3675.53206468008
"8536",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2013",3831.44433352648
"8537",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2014",3987.35660237287
"8538",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2015",4143.26887121926
"8539",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2016",4299.18114006566
"8540",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2017",4455.09340891205
"8541",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1990",230.546578834175
"8542",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1991",386.705434629131
"8543",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1992",542.864290424088
"8544",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1993",699.023146219044
"8545",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1994",855.182002014
"8546",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1995",1011.34085780896
"8547",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1996",1167.49971360391
"8548",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1997",1323.65856939887
"8549",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1998",1479.81742519382
"8550",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1999",1635.97628098878
"8551",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2000",1792.13513678374
"8552",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2001",1948.29399257869
"8553",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2002",2104.45284837365
"8554",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2003",2260.61170416861
"8555",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2004",2416.77055996356
"8556",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2005",2572.92941575852
"8557",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2006",2729.08827155347
"8558",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2007",2885.24712734843
"8559",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2008",3041.40598314339
"8560",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2009",3197.56483893834
"8561",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2010",3353.7236947333
"8562",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2011",3509.88255052826
"8563",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2012",3666.04140632321
"8564",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2013",3822.20026211817
"8565",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2014",3978.35911791312
"8566",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2015",4134.51797370808
"8567",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2016",4290.67682950304
"8568",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2017",4446.83568529799
"8569",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1990",210.045391052445
"8570",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1991",368.326043323333
"8571",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1992",526.606695594222
"8572",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1993",684.887347865111
"8573",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1994",843.168000136
"8574",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1995",1001.44865240689
"8575",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1996",1159.72930467778
"8576",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1997",1318.00995694867
"8577",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1998",1476.29060921956
"8578",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1999",1634.57126149044
"8579",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2000",1792.85191376133
"8580",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2001",1951.13256603222
"8581",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2002",2109.41321830311
"8582",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2003",2267.693870574
"8583",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2004",2425.97452284489
"8584",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2005",2584.25517511578
"8585",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2006",2742.53582738667
"8586",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2007",2900.81647965755
"8587",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2008",3059.09713192844
"8588",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2009",3217.37778419933
"8589",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2010",3375.65843647022
"8590",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2011",3533.93908874111
"8591",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2012",3692.219741012
"8592",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2013",3850.50039328289
"8593",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2014",4008.78104555378
"8594",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2015",4167.06169782467
"8595",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2016",4325.34235009555
"8596",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2017",4483.62300236644
"8597",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1990",210.045391052445
"8598",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1991",368.326043323333
"8599",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1992",526.606695594222
"8600",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1993",684.887347865111
"8601",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1994",843.168000136
"8602",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1995",1001.44865240689
"8603",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1996",1159.72930467778
"8604",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1997",1318.00995694867
"8605",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1998",1476.29060921956
"8606",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1999",1634.57126149044
"8607",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2000",1792.85191376133
"8608",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2001",1951.13256603222
"8609",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2002",2109.41321830311
"8610",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2003",2267.693870574
"8611",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2004",2425.97452284489
"8612",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2005",2584.25517511578
"8613",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2006",2742.53582738667
"8614",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2007",2900.81647965755
"8615",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2008",3059.09713192844
"8616",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2009",3217.37778419933
"8617",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2010",3375.65843647022
"8618",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2011",3533.93908874111
"8619",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2012",3692.219741012
"8620",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2013",3850.50039328289
"8621",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2014",4008.78104555378
"8622",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2015",4167.06169782467
"8623",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2016",4325.34235009555
"8624",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2017",4483.62300236644
"8625",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1990",210.045391052445
"8626",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1991",368.326043323333
"8627",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1992",526.606695594222
"8628",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1993",684.887347865111
"8629",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1994",843.168000136
"8630",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1995",1001.44865240689
"8631",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1996",1159.72930467778
"8632",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1997",1318.00995694867
"8633",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1998",1476.29060921956
"8634",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","1999",1634.57126149044
"8635",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2000",1792.85191376133
"8636",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2001",1951.13256603222
"8637",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2002",2109.41321830311
"8638",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2003",2267.693870574
"8639",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2004",2425.97452284489
"8640",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2005",2584.25517511578
"8641",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2006",2742.53582738667
"8642",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2007",2900.81647965755
"8643",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2008",3059.09713192844
"8644",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2009",3217.37778419933
"8645",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2010",3375.65843647022
"8646",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2011",3533.93908874111
"8647",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2012",3692.219741012
"8648",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2013",3850.50039328289
"8649",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2014",4008.78104555378
"8650",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2015",4167.06169782467
"8651",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2016",4325.34235009555
"8652",29.48049,-89.69395,"Port Sulphur","Louisiana","Plaquemines Parish","US","2017",4483.62300236644
"8653",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1990",206.084313811625
"8654",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1991",364.900503268469
"8655",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1992",523.716692725312
"8656",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1993",682.532882182156
"8657",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1994",841.349071639
"8658",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1995",1000.16526109584
"8659",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1996",1158.98145055269
"8660",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1997",1317.79764000953
"8661",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1998",1476.61382946637
"8662",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","1999",1635.43001892322
"8663",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2000",1794.24620838006
"8664",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2001",1953.06239783691
"8665",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2002",2111.87858729375
"8666",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2003",2270.69477675059
"8667",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2004",2429.51096620744
"8668",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2005",2588.32715566428
"8669",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2006",2747.14334512112
"8670",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2007",2905.95953457797
"8671",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2008",3064.77572403481
"8672",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2009",3223.59191349166
"8673",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2010",3382.4081029485
"8674",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2011",3541.22429240534
"8675",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2012",3700.04048186219
"8676",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2013",3858.85667131903
"8677",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2014",4017.67286077588
"8678",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2015",4176.48905023272
"8679",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2016",4335.30523968956
"8680",29.23662,-89.98729,"Grand Isle","Louisiana","Jefferson Parish","US","2017",4494.12142914641
"8681",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1990",203.508654057402
"8682",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1991",362.154367147552
"8683",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1992",520.800080237701
"8684",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1993",679.44579332785
"8685",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1994",838.091506418
"8686",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1995",996.737219508149
"8687",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1996",1155.3829325983
"8688",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1997",1314.02864568845
"8689",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1998",1472.6743587786
"8690",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","1999",1631.32007186875
"8691",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2000",1789.9657849589
"8692",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2001",1948.61149804905
"8693",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2002",2107.2572111392
"8694",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2003",2265.90292422934
"8695",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2004",2424.54863731949
"8696",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2005",2583.19435040964
"8697",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2006",2741.84006349979
"8698",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2007",2900.48577658994
"8699",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2008",3059.13148968009
"8700",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2009",3217.77720277024
"8701",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2010",3376.42291586039
"8702",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2011",3535.06862895054
"8703",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2012",3693.71434204069
"8704",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2013",3852.36005513084
"8705",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2014",4011.00576822099
"8706",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2015",4169.65148131114
"8707",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2016",4328.29719440129
"8708",29.47439,-90.55703,"Montegut","Louisiana","Terrebonne Parish","US","2017",4486.94290749144
"8709",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1990",265.624161846105
"8710",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1991",423.723077656079
"8711",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1992",581.821993466052
"8712",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1993",739.920909276026
"8713",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1994",898.019825086
"8714",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1995",1056.11874089597
"8715",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1996",1214.21765670595
"8716",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1997",1372.31657251592
"8717",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1998",1530.41548832589
"8718",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1999",1688.51440413587
"8719",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2000",1846.61331994584
"8720",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2001",2004.71223575582
"8721",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2002",2162.81115156579
"8722",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2003",2320.91006737576
"8723",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2004",2479.00898318574
"8724",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2005",2637.10789899571
"8725",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2006",2795.20681480568
"8726",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2007",2953.30573061566
"8727",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2008",3111.40464642563
"8728",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2009",3269.50356223561
"8729",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2010",3427.60247804558
"8730",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2011",3585.70139385555
"8731",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2012",3743.80030966553
"8732",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2013",3901.8992254755
"8733",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2014",4059.99814128547
"8734",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2015",4218.09705709545
"8735",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2016",4376.19597290542
"8736",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2017",4534.2948887154
"8737",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1990",265.624161846105
"8738",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1991",423.723077656079
"8739",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1992",581.821993466052
"8740",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1993",739.920909276026
"8741",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1994",898.019825086
"8742",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1995",1056.11874089597
"8743",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1996",1214.21765670595
"8744",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1997",1372.31657251592
"8745",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1998",1530.41548832589
"8746",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","1999",1688.51440413587
"8747",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2000",1846.61331994584
"8748",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2001",2004.71223575582
"8749",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2002",2162.81115156579
"8750",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2003",2320.91006737576
"8751",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2004",2479.00898318574
"8752",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2005",2637.10789899571
"8753",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2006",2795.20681480568
"8754",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2007",2953.30573061566
"8755",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2008",3111.40464642563
"8756",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2009",3269.50356223561
"8757",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2010",3427.60247804558
"8758",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2011",3585.70139385555
"8759",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2012",3743.80030966553
"8760",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2013",3901.8992254755
"8761",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2014",4059.99814128547
"8762",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2015",4218.09705709545
"8763",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2016",4376.19597290542
"8764",27.29949,-80.22045,"Hutchinson Island South","Florida","Saint Lucie County","US","2017",4534.2948887154
"8765",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1990",267.628313675343
"8766",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1991",425.008853661757
"8767",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1992",582.389393648171
"8768",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1993",739.769933634586
"8769",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1994",897.150473621
"8770",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1995",1054.53101360741
"8771",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1996",1211.91155359383
"8772",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1997",1369.29209358024
"8773",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1998",1526.67263356666
"8774",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","1999",1684.05317355307
"8775",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2000",1841.43371353949
"8776",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2001",1998.8142535259
"8777",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2002",2156.19479351231
"8778",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2003",2313.57533349873
"8779",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2004",2470.95587348514
"8780",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2005",2628.33641347156
"8781",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2006",2785.71695345797
"8782",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2007",2943.09749344438
"8783",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2008",3100.4780334308
"8784",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2009",3257.85857341721
"8785",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2010",3415.23911340363
"8786",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2011",3572.61965339004
"8787",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2012",3730.00019337646
"8788",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2013",3887.38073336287
"8789",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2014",4044.76127334928
"8790",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2015",4202.1418133357
"8791",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2016",4359.52235332211
"8792",27.76475,-80.39894,"Wabasso Beach","Florida","Indian River County","US","2017",4516.90289330853
"8793",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1990",270.691647226565
"8794",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1991",427.065839467174
"8795",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1992",583.440031707783
"8796",28.40584,-80.60477,"Cape Canaveral","Florida","Brevard County","US","1993",739.814223948391
